C,NEMP.WORLD,PRICES,AEMO,PUBLIC,2024/06/08,04:05:03,0000000422295153,,0000000422295147
I,DREGION,,2,SETTLEMENTDATE,RUNNO,REGIONID,INTERVENTION,RRP,EEP,ROP,APCFLAG,MARKETSUSPENDEDFLAG,TOTALDEMAND,DEMANDFORECAST,DISPATCHABLEGENERATION,DISPATCHABLELOAD,NETINTERCHANGE,EXCESSGENERATION,LOWER5MINDISPATCH,LOWER5MINIMPORT,LOWER5MINLOCALDISPATCH,LOWER5MINLOCALPRICE,LOWER5MINLOCALREQ,LOWER5MINPRICE,LOWER5MINREQ,LOWER5MINSUPPLYPRICE,LOWER60SECDISPATCH,LOWER60SECIMPORT,LOWER60SECLOCALDISPATCH,LOWER60SECLOCALPRICE,LOWER60SECLOCALREQ,LOWER60SECPRICE,LOWER60SECREQ,LOWER60SECSUPPLYPRICE,LOWER6SECDISPATCH,LOWER6SECIMPORT,LOWER6SECLOCALDISPATCH,LOWER6SECLOCALPRICE,LOWER6SECLOCALREQ,LOWER6SECPRICE,LOWER6SECREQ,LOWER6SECSUPPLYPRICE,RAISE5MINDISPATCH,RAISE5MINIMPORT,RAISE5MINLOCALDISPATCH,RAISE5MINLOCALPRICE,RAISE5MINLOCALREQ,RAISE5MINPRICE,RAISE5MINREQ,RAISE5MINSUPPLYPRICE,RAISE60SECDISPATCH,RAISE60SECIMPORT,RAISE60SECLOCALDISPATCH,RAISE60SECLOCALPRICE,RAISE60SECLOCALREQ,RAISE60SECPRICE,RAISE60SECREQ,RAISE60SECSUPPLYPRICE,RAISE6SECDISPATCH,RAISE6SECIMPORT,RAISE6SECLOCALDISPATCH,RAISE6SECLOCALPRICE,RAISE6SECLOCALREQ,RAISE6SECPRICE,RAISE6SECREQ,RAISE6SECSUPPLYPRICE,AGGREGATEDISPATCHERROR,AVAILABLEGENERATION,AVAILABLELOAD,INITIALSUPPLY,CLEAREDSUPPLY,LOWERREGIMPORT,LOWERREGLOCALDISPATCH,LOWERREGLOCALREQ,LOWERREGREQ,RAISEREGIMPORT,RAISEREGLOCALDISPATCH,RAISEREGLOCALREQ,RAISEREGREQ,RAISE5MINLOCALVIOLATION,RAISEREGLOCALVIOLATION,RAISE60SECLOCALVIOLATION,RAISE6SECLOCALVIOLATION,LOWER5MINLOCALVIOLATION,LOWERREGLOCALVIOLATION,LOWER60SECLOCALVIOLATION,LOWER6SECLOCALVIOLATION,RAISE5MINVIOLATION,RAISEREGVIOLATION,RAISE60SECVIOLATION,RAISE6SECVIOLATION,LOWER5MINVIOLATION,LOWERREGVIOLATION,LOWER60SECVIOLATION,LOWER6SECVIOLATION,RAISE6SECRRP,RAISE6SECROP,RAISE6SECAPCFLAG,RAISE60SECRRP,RAISE60SECROP,RAISE60SECAPCFLAG,RAISE5MINRRP,RAISE5MINROP,RAISE5MINAPCFLAG,RAISEREGRRP,RAISEREGROP,RAISEREGAPCFLAG,LOWER6SECRRP,LOWER6SECROP,LOWER6SECAPCFLAG,LOWER60SECRRP,LOWER60SECROP,LOWER60SECAPCFLAG,LOWER5MINRRP,LOWER5MINROP,LOWER5MINAPCFLAG,LOWERREGRRP,LOWERREGROP,LOWERREGAPCFLAG
D,DREGION,,2,"2024/06/07 04:05:00",1,NSW1,0,79.44002,0,79.44002,0,0,7054.32,6,7158.6,154,-49.72,0,,,74,,,,,,,,170,,,,,,,,126,,,,,,,,106,,,,,,,,85,,,,,,,,89,,,,,,-9.67898,12820.99292,172,7204.86084,7208.03,,37,,,,49.15,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,1.84,1.84,0,4.89,4.89,0,4.89,4.89,0,9.88,9.88,0
D,DREGION,,2,"2024/06/07 04:05:00",1,QLD1,0,77.91552,0,77.91552,0,0,5695.94,20,5849.92,0,153.98,0,,,0,,,,,,,,3,,,,,,,,3,,,,,,,,24,,,,,,,,104,,,,,,,,131,,,,,,-3.03978,9760.89553,124,5713.46143,5696.06,,41,,,,24,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,1.84,1.84,0,4.89,4.89,0,4.89,4.89,0,9.88,9.88,0
D,DREGION,,2,"2024/06/07 04:05:00",1,SA1,0,100.44259,0,100.44259,0,0,1399.17,0,866.69,157,-689.48,0,,,103,,,,,,,,65,,,,,,,,72,,,,,,,,105,,,,,,,,92,,,,,,,,183,,,,,,-7.25637,2971.10658,369,1635.03589,1579.84,,65.35,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,1.84,1.84,0,4.89,4.89,0,4.89,4.89,0,9.88,9.88,0
D,DREGION,,2,"2024/06/07 04:05:00",1,TAS1,0,100.22,0,100.22,0,0,1156.01,1,720.28,0,-435.73,0,,,0,,,,,,,,1,,,,,,,,1.48,,,,,,,,101,,,,,,,,151,,,,,,,,140.98,,,,,,3.22462,2352.62491,0,1151.78149,1156.01,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,6.14,6.14,0,1.84,1.84,0,4.89,4.89,0,0,0,0,2.88,2.88,0
D,DREGION,,2,"2024/06/07 04:05:00",1,VIC1,0,79.38642,0,79.38642,0,0,4437.19,3,5686.96,143,1106.78,0,,,89.51,,,,,,,,170.33,,,,,,,,113.66,,,,,,,,181.22,,,,,,,,238.04,,,,,,,,126.07,,,,,,23.25975,9152.96437,397,4696.72949,4642.5,,60,,,,51.85,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,1.84,1.84,0,4.89,4.89,0,4.89,4.89,0,9.88,9.88,0
D,DREGION,,2,"2024/06/07 04:10:00",1,NSW1,0,79.94002,0,79.94002,0,0,7083.54,3,7170.63,148,-60.91,0,,,66,,,,,,,,168,,,,,,,,110,,,,,,,,139,,,,,,,,135,,,,,,,,112,,,,,,-8.49223,12814.21848,171,7240.79932,7231.12,,47.2,,,,27.73,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.86,0.86,0,1.84,1.84,0,1.84,1.84,0,6,6,0
D,DREGION,,2,"2024/06/07 04:10:00",1,QLD1,0,78.39903,0,78.39903,0,0,5703.11,22,5861.23,0,158.12,0,,,15,,,,,,,,46,,,,,,,,13.83,,,,,,,,24,,,,,,,,104,,,,,,,,103,,,,,,-1.91044,9773.83429,124,5683.23682,5703.28,,32.42,,,,24,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.86,0.86,0,1.84,1.84,0,1.84,1.84,0,6,6,0
D,DREGION,,2,"2024/06/07 04:10:00",1,SA1,0,96.32883,0,96.32883,0,0,1382.58,-2,869.31,142,-655.27,0,,,108.36,,,,,,,,140.54,,,,,,,,97,,,,,,,,105,,,,,,,,105,,,,,,,,98,,,,,,-1.50851,2985.31154,369,1568.46704,1545.7,,47,,,,45,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.86,0.86,0,1.84,1.84,0,1.84,1.84,0,6,6,0
D,DREGION,,2,"2024/06/07 04:10:00",1,TAS1,0,100.22,0,100.22,0,0,1139.61,2,701.61,0,-438,0,,,0,,,,,,,,1,,,,,,,,1.48,,,,,,,,96.18,,,,,,,,151,,,,,,,,141.02,,,,,,2.11705,2355.26708,0,1135.48901,1139.61,,50,,,,50,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,6.14,6.14,0,0.86,0.86,0,1.84,1.84,0,0,0,0,2.88,2.88,0
D,DREGION,,2,"2024/06/07 04:10:00",1,VIC1,0,79.55496,0,79.55496,0,0,4460.65,5,5670.71,136,1074.06,0,,,78,,,,,,,,55,,,,,,,,94.34,,,,,,,,151,,,,,,,,173.36,,,,,,,,214.34,,,,,,20.64781,9136.70962,397,4638.85156,4653.79,,79,,,,73.27,,,,,,,,,,,,,,,,,,,0.39,0.39,0,0.39,0.39,0,0.38,0.38,0,4.22,4.22,0,0.86,0.86,0,1.84,1.84,0,1.84,1.84,0,6,6,0
